ID;Geslacht;LeeftijdOp31December;Marges;Perioden;Levensverwachting_1;LVInAlsGoedErvarenGezondheid_2;LVZonderMatigeEnErnstigeBeperking_3;LVZonderErnstigeBeperkingen_4;LVZonderLichteMatigeErnstigeBep_5;LVZonderChronischeZiektes_6;LVZonderChrZiekExclHogeBloeddruk_7;LVZonderPsychischeKlachtenMHI5_8;LVZonderGALIBeperkingen_9;LVZonderErnstigeGALIBeperkingen_10
3735;4000;14000;B000150;1985JJ00;       .;     0.5;     0.4;       .;       .;     0.6;       .;       .;       .;       .
3736;4000;14000;B000150;1986JJ00;       .;     0.7;     0.4;       .;       .;     0.7;       .;       .;       .;       .
3737;4000;14000;B000150;1987JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3738;4000;14000;B000150;1988JJ00;       .;     0.6;     0.4;       .;       .;     0.6;       .;       .;       .;       .
3739;4000;14000;B000150;1989JJ00;       .;     0.5;     0.5;       .;       .;     0.5;       .;       .;       .;       .
3740;4000;14000;B000150;1990JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3741;4000;14000;B000150;1991JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3742;4000;14000;B000150;1992JJ00;       .;     0.5;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3743;4000;14000;B000150;1993JJ00;       .;     0.5;     0.5;       .;       .;     0.5;       .;       .;       .;       .
3744;4000;14000;B000150;1994JJ00;       .;     0.6;     0.4;       .;       .;     0.6;       .;       .;       .;       .
3745;4000;14000;B000150;1995JJ00;       .;     0.5;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3746;4000;14000;B000150;1996JJ00;       .;     0.6;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3747;4000;14000;B000150;1997JJ00;       .;     0.6;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3748;4000;14000;B000150;1998JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3749;4000;14000;B000150;1999JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3750;4000;14000;B000150;2000JJ00;       .;     0.6;     0.5;       .;       .;     0.5;       .;       .;       .;       .
3751;4000;14000;B000150;2001JJ00;       .;     0.6;     0.4;     0.4;     0.5;     0.5;     0.5;     0.5;       .;       .
3752;4000;14000;B000150;2002JJ00;       .;     0.6;     0.5;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3753;4000;14000;B000150;2003JJ00;       .;     0.5;     0.5;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3754;4000;14000;B000150;2004JJ00;       .;     0.5;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3755;4000;14000;B000150;2005JJ00;       .;     0.5;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3756;4000;14000;B000150;2006JJ00;       .;     0.4;     0.4;     0.4;     0.4;     0.4;     0.5;     0.4;       .;       .
3757;4000;14000;B000150;2007JJ00;       .;     0.5;     0.5;     0.4;     0.5;     0.4;     0.5;     0.4;       .;       .
3758;4000;14000;B000150;2008JJ00;       .;     0.4;     0.4;     0.4;     0.4;     0.4;     0.5;     0.4;       .;       .
3759;4000;14000;B000150;2009JJ00;       .;     0.4;     0.4;     0.4;     0.4;     0.4;     0.5;     0.4;       .;       .
3760;4000;14000;B000150;2010JJ00;       .;     0.3;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3761;4000;14000;B000150;2011JJ00;       .;     0.3;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3762;4000;14000;B000150;2012JJ00;       .;     0.3;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3763;4000;14000;B000150;2013JJ00;       .;     0.3;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3764;4000;14000;B000150;2014JJ00;       .;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;     0.3;     0.4;     0.3
3765;4000;14000;B000150;2015JJ00;       .;     0.4;     0.4;     0.4;     0.5;     0.4;     0.4;     0.3;     0.4;     0.3
3766;4000;14000;B000150;2016JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.4;     0.3
3767;4000;14000;B000150;2017JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.4;     0.3
3768;4000;14000;B000150;2018JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.4;     0.3
3769;4000;14000;B000150;2019JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.4;     0.3
3770;4000;14000;B000150;2020JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.4;     0.3
3771;4000;14000;B000150;2021JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.5;     0.3
3772;4000;14500;MW00000;1981JJ00;   36.52;    23.3;       .;       .;       .;    19.2;       .;       .;       .;       .
3773;4000;14500;MW00000;1982JJ00;   36.65;    24.2;       .;       .;       .;    19.7;       .;       .;       .;       .
3774;4000;14500;MW00000;1983JJ00;   36.78;    23.9;    22.0;       .;       .;    18.7;       .;       .;       .;       .
3775;4000;14500;MW00000;1984JJ00;   36.77;    22.4;    21.2;       .;       .;    16.4;       .;       .;       .;       .
3776;4000;14500;MW00000;1985JJ00;   36.73;    24.1;    23.3;       .;       .;    16.8;       .;       .;       .;       .
3777;4000;14500;MW00000;1986JJ00;   36.75;    23.6;    22.9;       .;       .;    16.6;       .;       .;       .;       .
3778;4000;14500;MW00000;1987JJ00;   37.14;    24.5;    23.2;       .;       .;    17.5;       .;       .;       .;       .
3779;4000;14500;MW00000;1988JJ00;   37.19;    24.3;    22.6;       .;       .;    17.3;       .;       .;       .;       .
3780;4000;14500;MW00000;1989JJ00;   36.95;    23.0;    23.6;       .;       .;    16.1;       .;       .;       .;       .
3781;4000;14500;MW00000;1990JJ00;   37.14;    23.5;    24.1;       .;       .;    15.9;       .;       .;       .;       .
3782;4000;14500;MW00000;1991JJ00;   37.13;    23.3;    22.6;       .;       .;    15.3;       .;       .;       .;       .
3783;4000;14500;MW00000;1992JJ00;   37.24;    24.4;    24.5;       .;       .;    16.7;       .;       .;       .;       .
3784;4000;14500;MW00000;1993JJ00;   36.95;    22.9;    23.8;       .;       .;    15.0;       .;       .;       .;       .
3785;4000;14500;MW00000;1994JJ00;   37.20;    23.2;    23.8;       .;       .;    14.8;       .;       .;       .;       .
3786;4000;14500;MW00000;1995JJ00;   37.24;    23.1;    22.6;       .;       .;    15.1;       .;       .;       .;       .
3787;4000;14500;MW00000;1996JJ00;   37.25;    23.1;    24.5;       .;       .;    12.7;       .;       .;       .;       .
3788;4000;14500;MW00000;1997JJ00;   37.37;    22.8;    25.3;       .;       .;    14.0;       .;       .;       .;       .
3789;4000;14500;MW00000;1998JJ00;   37.42;    23.0;    26.1;       .;       .;    13.7;       .;       .;       .;       .
3790;4000;14500;MW00000;1999JJ00;   37.30;    22.2;    24.5;       .;       .;    13.0;       .;       .;       .;       .
3791;4000;14500;MW00000;2000JJ00;   37.39;    22.6;    25.6;       .;       .;    13.1;       .;       .;       .;       .
3792;4000;14500;MW00000;2001JJ00;   37.47;    22.9;    25.8;    29.4;    15.4;    12.7;    15.0;    30.5;       .;       .
3793;4000;14500;MW00000;2002JJ00;   37.44;    23.4;    26.5;    30.3;    14.8;    11.8;    14.4;    31.3;       .;       .
3794;4000;14500;MW00000;2003JJ00;   37.63;    23.1;    26.3;    29.8;    14.8;    11.5;    13.8;    32.4;       .;       .
3795;4000;14500;MW00000;2004JJ00;   38.04;    23.0;    25.4;    29.3;    14.3;    11.3;    13.6;    32.0;       .;       .
3796;4000;14500;MW00000;2005JJ00;   38.30;    22.9;    25.5;    29.3;    13.7;    10.4;    13.0;    32.5;       .;       .
3797;4000;14500;MW00000;2006JJ00;   38.44;    24.3;    26.8;    30.2;    14.2;    10.5;    13.9;    32.7;       .;       .
3798;4000;14500;MW00000;2007JJ00;   38.81;    24.8;    27.3;    31.0;    15.1;    11.2;    13.9;    33.5;       .;       .
3799;4000;14500;MW00000;2008JJ00;   38.78;    24.8;    26.9;    30.3;    15.0;    11.5;    14.1;    33.7;       .;       .
3800;4000;14500;MW00000;2009JJ00;   39.14;    24.1;    27.2;    31.0;    14.8;    10.2;    13.2;    33.4;       .;       .
3801;4000;14500;MW00000;2010JJ00;   39.16;    24.2;    27.4;    31.5;    14.4;    11.1;    13.5;    33.5;       .;       .
3802;4000;14500;MW00000;2011JJ00;   39.26;    24.4;    28.4;    31.9;    14.6;    10.4;    13.0;    33.5;       .;       .
3803;4000;14500;MW00000;2012JJ00;   39.23;    24.1;    27.8;    31.6;    14.5;    10.1;    13.0;    33.6;       .;       .
3804;4000;14500;MW00000;2013JJ00;   39.44;    25.0;    28.7;    32.6;    15.3;    11.1;    14.1;    34.1;       .;       .
3805;4000;14500;MW00000;2014JJ00;   39.70;    25.0;    27.4;    30.6;    17.1;    10.1;    12.6;    34.2;    21.4;    34.9
3806;4000;14500;MW00000;2015JJ00;   39.46;    25.0;    27.4;    30.2;    17.5;    10.5;    13.0;    34.0;    21.1;    34.5
3807;4000;14500;MW00000;2016JJ00;   39.52;    25.4;    28.7;    31.3;    18.5;    10.5;    13.2;    33.6;    21.8;    35.5
3808;4000;14500;MW00000;2017JJ00;   39.67;    25.7;    28.6;    31.9;    18.4;    10.8;    13.7;    33.9;    20.9;    35.2
3809;4000;14500;MW00000;2018JJ00;   39.67;    25.3;    28.8;    32.2;    18.0;    10.7;    13.3;    34.0;    20.8;    35.4
3810;4000;14500;MW00000;2019JJ00;   39.95;    25.6;    28.9;    31.8;    18.2;    11.6;    13.6;    34.7;    20.7;    35.6
3811;4000;14500;MW00000;2020JJ00;   39.47;    27.2;    29.9;    32.7;    18.2;    10.8;    12.7;    34.3;    21.1;    36.1
3812;4000;14500;MW00000;2021JJ00;   39.37;    27.0;    30.3;    33.4;    17.3;    11.7;    14.0;    33.3;    21.2;    36.3
3813;4000;14500;B000150;1981JJ00;       .;     0.5;       .;       .;       .;     0.5;       .;       .;       .;       .
3814;4000;14500;B000150;1982JJ00;       .;     0.5;       .;       .;       .;     0.5;       .;       .;       .;       .
3815;4000;14500;B000150;1983JJ00;       .;     0.7;     0.4;       .;       .;     0.7;       .;       .;       .;       .
3816;4000;14500;B000150;1984JJ00;       .;     0.5;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3817;4000;14500;B000150;1985JJ00;       .;     0.5;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3818;4000;14500;B000150;1986JJ00;       .;     0.7;     0.4;       .;       .;     0.7;       .;       .;       .;       .
3819;4000;14500;B000150;1987JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3820;4000;14500;B000150;1988JJ00;       .;     0.6;     0.4;       .;       .;     0.6;       .;       .;       .;       .
3821;4000;14500;B000150;1989JJ00;       .;     0.5;     0.5;       .;       .;     0.5;       .;       .;       .;       .
3822;4000;14500;B000150;1990JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3823;4000;14500;B000150;1991JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3824;4000;14500;B000150;1992JJ00;       .;     0.5;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3825;4000;14500;B000150;1993JJ00;       .;     0.5;     0.5;       .;       .;     0.5;       .;       .;       .;       .
3826;4000;14500;B000150;1994JJ00;       .;     0.6;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3827;4000;14500;B000150;1995JJ00;       .;     0.5;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3828;4000;14500;B000150;1996JJ00;       .;     0.6;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3829;4000;14500;B000150;1997JJ00;       .;     0.5;     0.4;       .;       .;     0.5;       .;       .;       .;       .
3830;4000;14500;B000150;1998JJ00;       .;     0.6;     0.5;       .;       .;     0.6;       .;       .;       .;       .
3831;4000;14500;B000150;1999JJ00;       .;     0.6;     0.5;       .;       .;     0.5;       .;       .;       .;       .
3832;4000;14500;B000150;2000JJ00;       .;     0.6;     0.5;       .;       .;     0.5;       .;       .;       .;       .
3833;4000;14500;B000150;2001JJ00;       .;     0.6;     0.4;     0.4;     0.5;     0.5;     0.5;     0.5;       .;       .
3834;4000;14500;B000150;2002JJ00;       .;     0.6;     0.5;     0.4;     0.5;     0.5;     0.5;     0.4;       .;       .
3835;4000;14500;B000150;2003JJ00;       .;     0.5;     0.4;     0.4;     0.4;     0.5;     0.5;     0.4;       .;       .
3836;4000;14500;B000150;2004JJ00;       .;     0.5;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3837;4000;14500;B000150;2005JJ00;       .;     0.5;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3838;4000;14500;B000150;2006JJ00;       .;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3839;4000;14500;B000150;2007JJ00;       .;     0.5;     0.5;     0.4;     0.5;     0.4;     0.5;     0.4;       .;       .
3840;4000;14500;B000150;2008JJ00;       .;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3841;4000;14500;B000150;2009JJ00;       .;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3842;4000;14500;B000150;2010JJ00;       .;     0.3;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3843;4000;14500;B000150;2011JJ00;       .;     0.3;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3844;4000;14500;B000150;2012JJ00;       .;     0.3;     0.4;     0.4;     0.4;     0.4;     0.4;     0.4;       .;       .
3845;4000;14500;B000150;2013JJ00;       .;     0.3;     0.4;     0.4;     0.4;     0.4;     0.4;     0.3;       .;       .
3846;4000;14500;B000150;2014JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.3;     0.4;     0.3;     0.4;     0.3
3847;4000;14500;B000150;2015JJ00;       .;     0.4;     0.4;     0.4;     0.5;     0.3;     0.4;     0.3;     0.4;     0.3
3848;4000;14500;B000150;2016JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.3;     0.4;     0.3;     0.4;     0.3
3849;4000;14500;B000150;2017JJ00;       .;     0.4;     0.3;     0.3;     0.4;     0.3;     0.4;     0.3;     0.4;     0.3
3850;4000;14500;B000150;2018JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.3;     0.4;     0.3;     0.4;     0.3
3851;4000;14500;B000150;2019JJ00;       .;     0.4;     0.3;     0.3;     0.4;     0.3;     0.4;     0.3;     0.4;     0.3
3852;4000;14500;B000150;2020JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.4;     0.3
3853;4000;14500;B000150;2021JJ00;       .;     0.4;     0.4;     0.3;     0.4;     0.4;     0.4;     0.3;     0.4;     0.2
3854;4000;15000;MW00000;1981JJ00;   31.88;    19.7;       .;       .;       .;    15.5;       .;       .;       .;       .
3855;4000;15000;MW00000;1982JJ00;   32.02;    20.5;       .;       .;       .;    15.8;       .;       .;       .;       .
3856;4000;15000;MW00000;1983JJ00;   32.14;    20.3;    18.1;       .;       .;    15.3;       .;       .;       .;       .
3857;4000;15000;MW00000;1984JJ00;   32.13;    18.8;    17.3;       .;       .;    13.0;       .;       .;       .;       .
3858;4000;15000;MW00000;1985JJ00;   32.07;    20.5;    19.3;       .;       .;    13.6;       .;       .;       .;       .
3859;4000;15000;MW00000;1986JJ00;   32.10;    20.0;    19.0;       .;       .;    13.3;       .;       .;       .;       .
3860;4000;15000;MW00000;1987JJ00;   32.50;    20.9;    19.2;       .;       .;    14.2;       .;       .;       .;       .
3861;4000;15000;MW00000;1988JJ00;   32.54;    20.5;    18.6;       .;       .;    13.9;       .;       .;       .;       .
3862;4000;15000;MW00000;1989JJ00;   32.31;    19.4;    19.7;       .;       .;    13.0;       .;       .;       .;       .
3863;4000;15000;MW00000;1990JJ00;   32.49;    19.9;    20.1;       .;       .;    12.9;       .;       .;       .;       .
3864;4000;15000;MW00000;1991JJ00;   32.47;    19.6;    18.8;       .;       .;    12.3;       .;       .;       .;       .
3865;4000;15000;MW00000;1992JJ00;   32.61;    20.8;    20.4;       .;       .;    13.3;       .;       .;       .;       .
3866;4000;15000;MW00000;1993JJ00;   32.30;    19.4;    19.7;       .;       .;    11.9;       .;       .;       .;       .
3867;4000;15000;MW00000;1994JJ00;   32.56;    19.7;    19.9;       .;       .;    11.7;       .;       .;       .;       .
3868;4000;15000;MW00000;1995JJ00;   32.59;    19.7;    18.9;       .;       .;    12.3;       .;       .;       .;       .
3869;4000;15000;MW00000;1996JJ00;   32.59;    19.6;    20.5;       .;       .;     9.6;       .;       .;       .;       .
3870;4000;15000;MW00000;1997JJ00;   32.73;    19.3;    21.2;       .;       .;    11.2;       .;       .;       .;       .
3871;4000;15000;MW00000;1998JJ00;   32.78;    19.4;    22.0;       .;       .;    10.9;       .;       .;       .;       .
3872;4000;15000;MW00000;1999JJ00;   32.67;    18.7;    20.7;       .;       .;    10.7;       .;       .;       .;       .
3873;4000;15000;MW00000;2000JJ00;   32.78;    19.1;    21.6;       .;       .;    10.7;       .;       .;       .;       .
3874;4000;15000;MW00000;2001JJ00;   32.84;    19.5;    21.7;    24.9;    12.5;    10.3;    12.3;    26.5;       .;       .
3875;4000;15000;MW00000;2002JJ00;   32.82;    19.9;    22.6;    26.0;    12.2;     9.7;    12.1;    27.2;       .;       .
3876;4000;15000;MW00000;2003JJ00;   33.00;    19.5;    22.1;    25.4;    12.0;     9.0;    11.3;    28.2;       .;       .
3877;4000;15000;MW00000;2004JJ00;   33.42;    19.6;    21.4;    25.0;    11.6;     8.9;    11.2;    28.1;       .;       .
3878;4000;15000;MW00000;2005JJ00;   33.63;    19.4;    21.6;    25.0;    11.0;     8.1;    10.5;    28.6;       .;       .
